i,x,y,z
2591,-12.4391,-8.39069,37.3459
2592,-11.9939,-7.15648,37.547
2593,-11.4756,-5.96726,37.5659
2594,-10.8967,-4.84938,37.4208
2595,-10.2707,-3.82262,37.1337
2596,-9.61163,-2.89994,36.7288
2597,-8.93276,-2.08786,36.2299
2598,-8.24662,-1.38737,35.6598
2599,-7.56438,-0.794984,35.0386
2600,-6.89567,-0.303928,34.3837
2601,-6.2484,0.0947395,33.7094
2602,-5.62885,0.411172,33.0268
2603,-5.0417,0.655956,32.3445
2604,-4.49017,0.839533,31.6686
2605,-3.97622,0.971794,31.0035
2606,-3.50069,1.06183,30.3519
2607,-3.06357,1.11777,29.7154
2608,-2.66407,1.1468,29.0949
2609,-2.30087,1.15508,28.4905
2610,-1.97224,1.14788,27.902
2611,-1.67613,1.1296,27.329
2612,-1.41033,1.10389,26.7708
2613,-1.17251,1.07374,26.2268
2614,-0.960296,1.04155,25.6963
2615,-0.771365,1.00923,25.1787
2616,-0.603432,0.978277,24.6734
2617,-0.454312,0.949849,24.1798
2618,-0.32193,0.924819,23.6974
2619,-0.204335,0.903834,23.2258
2620,-0.0997134,0.887363,22.7646
2621,-0.00638275,0.875737,22.3134
2622,0.0772039,0.869185,21.8718
2623,0.152465,0.867858,21.4397
2624,0.220694,0.87186,21.0168
2625,0.283072,0.881265,20.6028
2626,0.340673,0.896133,20.1976
2627,0.394475,0.916526,19.801
2628,0.445367,0.942517,19.4128
2629,0.494164,0.974201,19.0328
2630,0.541613,1.01171,18.661
2631,0.588403,1.05519,18.2973
2632,0.635176,1.10486,17.9415
2633,0.682534,1.16096,17.5937
2634,0.731048,1.2238,17.2536
2635,0.781265,1.29374,16.9214
2636,0.833718,1.37118,16.597
2637,0.888932,1.45662,16.2804
2638,0.947431,1.55061,15.9717
2639,1.00974,1.65375,15.671
2640,1.07642,1.76676,15.3783
2641,1.148,1.89041,15.0939
2642,1.2251,2.02558,14.818
2643,1.30831,2.17322,14.5509
2644,1.3983,2.3344,14.293
2645,1.49577,2.51027,14.0447
2646,1.60146,2.70212,13.8065
2647,1.71618,2.91132,13.5792
2648,1.84079,3.13939,13.3636
2649,1.97622,3.38795,13.1606
2650,2.12348,3.65875,12.9715
2651,2.28365,3.95367,12.7976
2652,2.45789,4.27469,12.6408
2653,2.64744,4.62391,12.5029
2654,2.85364,5.00351,12.3864
2655,3.0779,5.41571,12.294
2656,3.32171,5.86277,12.2292
2657,3.58664,6.3469,12.1957
2658,3.87431,6.87018,12.1983
2659,4.18637,7.43448,12.2421
2660,4.52448,8.04128,12.3332
2661,4.89026,8.69153,12.4789
2662,5.28522,9.38539,12.687
2663,5.7107,10.122,12.9667
2664,6.16776,10.8989,13.3279
2665,6.65707,11.7121,13.7818
2666,7.1787,12.5551,14.3401
2667,7.73198,13.4186,15.0149
2668,8.31528,14.2899,15.8185
2669,8.92572,15.1524,16.7622
2670,9.55888,15.9852,17.8557
2671,10.2086,16.7628,19.1056
2672,10.8666,17.4553,20.5137
2673,11.5224,18.029,22.0759
2674,12.1633,18.4476,23.7798
2675,12.7739,18.6746,25.6033
2676,13.3374,18.6757,27.5139
2677,13.8353,18.4227,29.4684
2678,14.2486,17.8968,31.414
2679,14.559,17.0926,33.2914
2680,14.7503,16.0204,35.0388
2681,14.8094,14.7075,36.5973
2682,14.728,13.1965,37.9161
2683,14.5031,11.5427,38.9579
2684,14.1379,9.80873,39.7019
2685,13.6412,8.05878,40.1453
2686,13.0269,6.3528,40.3019
2687,12.3129,4.74175,40.1995
2688,11.5198,3.26454,39.8752
2689,10.6691,1.94684,39.371
2690,9.78228,0.801571,38.7297
2691,8.87932,-0.169386,37.9912
2692,7.97807,-0.972782,37.1907
2693,7.09374,-1.62145,36.357
2694,6.23866,-2.13191,35.5129
2695,5.42233,-2.52242,34.6752
2696,4.65157,-2.81144,33.8555
2697,3.93085,-3.01661,33.0613
2698,3.26258,-3.15412,32.2968
2699,2.64751,-3.23839,31.5639
2700,2.08501,-3.28192,30.8626
2701,1.57342,-3.29538,30.1921
2702,1.11033,-3.2877,29.5506
2703,0.692756,-3.26628,28.9364
2704,0.317373,-3.23716,28.3472
2705,-0.0193449,-3.20519,27.7813
2706,-0.321002,-3.17429,27.2366
2707,-0.591189,-3.14751,26.7117
2708,-0.833416,-3.12727,26.205
2709,-1.05106,-3.11543,25.7152
2710,-1.24733,-3.11341,25.2415
2711,-1.42525,-3.12229,24.783
2712,-1.58765,-3.1429,24.339
2713,-1.73714,-3.17586,23.9091
2714,-1.87617,-3.22165,23.4929
2715,-2.00695,-3.28066,23.0902
2716,-2.13156,-3.35322,22.701
2717,-2.25189,-3.4396,22.3252
2718,-2.36966,-3.5401,21.9629
2719,-2.48649,-3.65502,21.6145
2720,-2.60384,-3.78466,21.2802
2721,-2.72309,-3.92939,20.9606
2722,-2.84551,-4.08959,20.656
2723,-2.97229,-4.26569,20.3673
2724,-3.10455,-4.45817,20.0952
2725,-3.24336,-4.66752,19.8407
2726,-3.38971,-4.89427,19.6047
2727,-3.54458,-5.13897,19.3887
2728,-3.70889,-5.40214,19.194
2729,-3.88352,-5.6843,19.0222
2730,-4.06932,-5.9859,18.8753
2731,-4.2671,-6.30731,18.7551
2732,-4.47761,-6.64878,18.6642
2733,-4.70155,-7.01037,18.6049
2734,-4.93957,-7.39191,18.5801
2735,-5.19219,-7.79292,18.593
2736,-5.45983,-8.21255,18.6468
2737,-5.74279,-8.64947,18.7451
2738,-6.04117,-9.1018,18.8917
2739,-6.35484,-9.56695,19.0905
2740,-6.68341,-10.0416,19.3453
2741,-7.02617,-10.5214,19.6602
2742,-7.38202,-11.0011,20.0386
2743,-7.7494,-11.4745,20.4838
2744,-8.12625,-11.9339,20.9983
2745,-8.50994,-12.3707,21.5838
2746,-8.8972,-12.7751,22.2403
2747,-9.28409,-13.1363,22.9666
2748,-9.666,-13.443,23.7593
2749,-10.0376,-13.6833,24.6127
2750,-10.3931,-13.8456,25.5186
2751,-10.7259,-13.9188,26.4658
2752,-11.0293,-13.8934,27.4407
2753,-11.2964,-13.7622,28.4271
2754,-11.5203,-13.5208,29.4065
2755,-11.6944,-13.1681,30.3594
2756,-11.8132,-12.7073,31.2653
2757,-11.8719,-12.1456,32.1046
2758,-11.8671,-11.4942,32.8593
2759,-11.797,-10.7678,33.5137
2760,-11.6615,-9.98413,34.0559
2761,-11.4624,-9.16235,34.4781
2762,-11.2029,-8.32242,34.7768
2763,-10.8882,-7.48378,34.9527
2764,-10.5243,-6.66432,35.0105
2765,-10.1187,-5.87961,34.9581
2766,-9.67923,-5.14229,34.8058
2767,-9.21409,-4.46189,34.5655
2768,-8.73148,-3.84476,34.2497
2769,-8.23929,-3.29428,33.8711
2770,-7.74481,-2.81129,33.4416
2771,-7.25464,-2.39443,32.9724
2772,-6.77454,-2.04072,32.4732
2773,-6.30935,-1.74599,31.9525
2774,-5.86304,-1.50531,31.4175
2775,-5.43869,-1.31333,30.8741
2776,-5.0386,-1.16461,30.3268
2777,-4.6643,-1.05382,29.7794
2778,-4.31671,-0.975912,29.2348
2779,-3.99618,-0.926217,28.6949
2780,-3.70262,-0.900521,28.1614
2781,-3.43555,-0.895088,27.6354
2782,-3.19423,-0.906664,27.1177
2783,-2.97769,-0.932466,26.6088
2784,-2.78479,-0.970157,26.109
2785,-2.61434,-1.01781,25.6185
2786,-2.46506,-1.07386,25.1375
2787,-2.33568,-1.1371,24.666
2788,-2.22493,-1.2066,24.204
2789,-2.13162,-1.28171,23.7515
2790,-2.05458,-1.36198,23.3086
2791,-1.99276,-1.4472,22.8751
2792,-1.94516,-1.5373,22.4512
2793,-1.9109,-1.63237,22.0369
2794,-1.88921,-1.73264,21.6322
2795,-1.87938,-1.83845,21.2371
2796,-1.88084,-1.95024,20.8518
2797,-1.89312,-2.06853,20.4764
2798,-1.91582,-2.19394,20.1112
2799,-1.94866,-2.32716,19.7561
2800,-1.99147,-2.46895,19.4117
2801,-2.04414,-2.62014,19.0781
2802,-2.10668,-2.78161,18.7558
2803,-2.17917,-2.95432,18.4453
2804,-2.26178,-3.1393,18.147
2805,-2.35477,-3.33762,17.8616
2806,-2.45848,-3.55041,17.59
2807,-2.57331,-3.77887,17.3329
2808,-2.69977,-4.02425,17.0915
2809,-2.83841,-4.28783,16.867
2810,-2.98987,-4.57094,16.6608
2811,-3.15487,-4.87492,16.4745
2812,-3.33415,-5.20111,16.3101
2813,-3.52854,-5.55085,16.1697
2814,-3.7389,-5.92538,16.0559
2815,-3.96614,-6.32586,15.9716
2816,-4.21115,-6.75328,15.92
2817,-4.47486,-7.20841,15.9049
2818,-4.75815,-7.69168,15.9304
2819,-5.06183,-8.20307,16.0013
2820,-5.38661,-8.74202,16.1226
2821,-5.73306,-9.30724,16.3001
2822,-6.10152,-9.89649,16.5399
2823,-6.49202,-10.5065,16.8484
2824,-6.90422,-11.1325,17.2324
2825,-7.3373,-11.7683,17.6986
2826,-7.78983,-12.4058,18.2535
2827,-8.25964,-13.0349,18.903
2828,-8.74372,-13.6434,19.652
2829,-9.23806,-14.2167,20.5035
2830,-9.73755,-14.7382,21.4583
2831,-10.2359,-15.1895,22.5141
2832,-10.7256,-15.5508,23.6645
2833,-11.1978,-15.8018,24.8989
2834,-11.6429,-15.923,26.2013
2835,-12.0502,-15.8968,27.5507
2836,-12.4085,-15.7095,28.921
2837,-12.7067,-15.3522,30.2818
2838,-12.9342,-14.8231,31.5999
2839,-13.0816,-14.1277,32.8409
2840,-13.1413,-13.2799,33.9719
2841,-13.108,-12.3009,34.9633
2842,-12.9796,-11.2186,35.7914
2843,-12.7566,-10.0653,36.4398
2844,-12.4431,-8.87564,36.9005
2845,-12.0459,-7.68389,37.1741
2846,-11.5742,-6.52166,37.2687
2847,-11.0394,-5.41606,37.1987
2848,-10.4538,-4.38848,36.9834
2849,-9.83066,-3.45407,36.6444
2850,-9.18276,-2.62182,36.2043
2851,-8.52242,-1.89519,35.6848
2852,-7.86084,-1.27298,35.1062
2853,-7.20788,-0.750424,34.4861
2854,-6.57186,-0.320183,33.8394
2855,-5.95954,0.0266498,33.1782
2856,-5.37612,0.299773,32.5119
2857,-4.82539,0.509041,31.8475
2858,-4.30987,0.664006,31.1903
2859,-3.83091,0.773609,30.5436
2860,-3.38897,0.84599,29.9098
2861,-2.98369,0.888399,29.2902
2862,-2.61414,0.907173,28.6853
2863,-2.27889,0.907758,28.0953
2864,-1.97618,0.894768,27.52
2865,-1.70401,0.872058,26.959
2866,-1.46024,0.842804,26.4117
2867,-1.24266,0.809588,25.8777
2868,-1.04905,0.774479,25.3563
2869,-0.877235,0.739111,24.847
2870,-0.725094,0.704747,24.3493
2871,-0.590613,0.67235,23.8627
2872,-0.471888,0.64263,23.3867
2873,-0.367138,0.6161,22.921
2874,-0.274712,0.593109,22.4653
2875,-0.193088,0.573887,22.0191
2876,-0.120874,0.558567,21.5822
2877,-0.0567974,0.547214,21.1543
2878,0.000293688,0.539846,20.7353
2879,0.0514431,0.536452,20.3249
2880,0.0975932,0.537004,19.9228
2881,0.139594,0.541468,19.5289
2882,0.17821,0.549817,19.1431
2883,0.214133,0.562037,18.7651
2884,0.247988,0.578131,18.3949
2885,0.280342,0.598127,18.0322
2886,0.31171,0.62208,17.6769
2887,0.342567,0.650077,17.3289
2888,0.373353,0.682236,16.9881
2889,0.404477,0.718717,16.6544
2890,0.436327,0.759715,16.3277
2891,0.469276,0.805468,16.0079
2892,0.503684,0.856259,15.695
2893,0.539909,0.912418,15.3887
2894,0.578305,0.974325,15.0893
2895,0.619234,1.04241,14.7964
2896,0.663066,1.11717,14.5103
2897,0.710186,1.19915,14.2309
2898,0.760998,1.28898,13.9581
2899,0.815929,1.38733,13.6922
2900,0.875436,1.49498,13.4331
2901,0.940008,1.61278,13.1811
2902,1.01017,1.74166,12.9363
2903,1.0865,1.88265,12.6989
2904,1.16962,2.03689,12.4693
2905,1.26019,2.20565,12.2479
2906,1.35896,2.39027,12.0352
2907,1.46673,2.59227,11.8317
2908,1.58438,2.81329,11.6382
2909,1.71285,3.05509,11.4557
2910,1.85319,3.31961,11.2851
2911,2.00653,3.60893,11.1278
2912,2.17409,3.92529,10.9854
2913,2.35723,4.27108,10.8597
2914,2.55736,4.64881,10.7532
2915,2.77605,5.06113,10.6684
2916,3.01495,5.51078,10.6086
2917,3.27582,6.00052,10.5777
2918,3.56052,6.53311,10.5803
2919,3.87099,7.11117,10.6217
2920,4.20923,7.73705,10.7082
2921,4.57722,8.41267,10.8473
2922,4.97696,9.1393,11.0475
2923,5.41028,9.91722,11.3186
2924,5.87885,10.7454,11.6718
2925,6.38395,11.6208,12.1195
2926,6.92638,12.5383,12.6755
2927,7.50622,13.4896,13.3545
2928,8.12256,14.4624,14.1716
2929,8.77322,15.4404,15.1419
2930,9.45442,16.4016,16.2794
2931,10.1604,17.3184,17.5952
2932,10.8829,18.1574,19.0961
2933,11.6112,18.8794,20.7821
2934,12.3314,19.4409,22.6443
2935,13.027,19.7961,24.6621
2936,13.6783,19.9003,26.8019
2937,14.2639,19.7141,29.0158
2938,14.7607,19.2089,31.2429
2939,15.1461,18.3713,33.4117
2940,15.3992,17.2079,35.4457
2941,15.5029,15.7472,37.2696
2942,15.4452,14.0387,38.8177
2943,15.2211,12.1495,40.0403
2944,14.8329,10.1574,40.9091
2945,14.2904,8.14332,41.4195
2946,13.6099,6.18278,41.589
2947,12.8128,4.33959,41.4532
2948,11.9239,2.66156,41.0602
2949,10.9691,1.17901,40.4638
2950,9.97419,-0.0943242,39.7178
2951,8.96293,-1.15871,38.8717
2952,7.95631,-2.02503,37.968
2953,6.97193,-2.71121,37.0407
2954,6.02375,-3.23909,36.1156
2955,5.1223,-3.63193,35.2108
2956,4.27484,-3.91258,34.3381
2957,3.48588,-4.10233,33.5043
2958,2.75757,-4.22024,32.7124
2959,2.09013,-4.28294,31.9628
2960,1.48233,-4.30455,31.2542
2961,0.931815,-4.29689,30.5841
2962,0.435433,-4.26969,29.9497
2963,-0.0105044,-4.23084,29.3479
2964,-0.410006,-4.18667,28.7757
2965,-0.767238,-4.14223,28.2304
2966,-1.08639,-4.10145,27.7093
2967,-1.3716,-4.0674,27.2104
2968,-1.62686,-4.04244,26.7319
2969,-1.85595,-4.02832,26.2722
2970,-2.06249,-4.02638,25.8302
2971,-2.24981,-4.03757,25.4049
2972,-2.42104,-4.06259,24.9955
2973,-2.57904,-4.10194,24.6016
2974,-2.72646,-4.15594,24.2229
2975,-2.8657,-4.22484,23.8593
2976,-2.99898,-4.30881,23.5107
2977,-3.12831,-4.40797,23.1774
2978,-3.2555,-4.52242,22.8595
2979,-3.38222,-4.65225,22.5576
2980,-3.50998,-4.79755,22.2721
2981,-3.64017,-4.95842,22.0038
2982,-3.77403,-5.13496,21.7533
2983,-3.91272,-5.32726,21.5215
2984,-4.05727,-5.53541,21.3096
2985,-4.20865,-5.75946,21.1187
2986,-4.36771,-5.99943,20.9501
2987,-4.53524,-6.25528,20.8053
2988,-4.71193,-6.52685,20.6859
2989,-4.89841,-6.8139,20.5936
2990,-5.09519,-7.116,20.5303
2991,-5.3027,-7.43252,20.4982
2992,-5.52124,-7.7626,20.4994
2993,-5.75101,-8.10508,20.5362
2994,-5.99204,-8.45842,20.611
2995,-6.24421,-8.82069,20.7263
2996,-6.50719,-9.18949,20.8843
2997,-6.78045,-9.56189,21.0876
2998,-7.06317,-9.93437,21.3382
2999,-7.35427,-10.3028,21.638
3000,-7.65234,-10.6624,21.9885
3001,-7.95563,-11.0077,22.3905
3002,-8.26197,-11.3326,22.8442
3003,-8.56884,-11.6307,23.3489
3004,-8.87329,-11.8947,23.9027
3005,-9.17194,-12.1174,24.5024
3006,-9.46108,-12.2915,25.1436
3007,-9.73662,-12.4098,25.8202
3008,-9.99423,-12.4657,26.5246
3009,-10.2294,-12.4537,27.2477
3010,-10.4376,-12.3694,27.9789
3011,-10.6143,-12.2102,28.7066
3012,-10.7554,-11.9753,29.4184
3013,-10.8571,-11.6664,30.1016
3014,-10.9164,-11.2873,30.7435
3015,-10.9307,-10.8441,31.3324
3016,-10.8987,-10.345,31.8577
3017,-10.82,-9.79992,32.3104
3018,-10.6951,-9.22013,32.6841
3019,-10.5257,-8.61765,32.9742
3020,-10.3145,-8.00467,33.179
3021,-10.0651,-7.39301,33.2989
3022,-9.78165,-6.7936,33.3365
3023,-9.46916,-6.21612,33.2962
3024,-9.13284,-5.66868,33.184
3025,-8.77816,-5.15769,33.0067
3026,-8.41056,-4.6878,32.7718
3027,-8.03533,-4.26199,32.4869
3028,-7.65749,-3.88173,32.1597
3029,-7.28164,-3.54715,31.7974
3030,-6.91188,-3.25729,31.4065
3031,-6.55183,-3.01037,30.9933
3032,-6.20452,-2.80397,30.5629
3033,-5.87247,-2.63527,30.1201
3034,-5.55766,-2.50122,29.6689
3035,-5.2616,-2.3987,29.2124
3036,-4.98537,-2.32465,28.7536
3037,-4.72963,-2.27612,28.2948
3038,-4.49473,-2.25037,27.8377
3039,-4.28073,-2.24491,27.384
3040,-4.08748,-2.25751,26.9349
3041,-3.9146,-2.28623,26.4915
3042,-3.76162,-2.32938,26.0545
3043,-3.62794,-2.38558,25.6248
3044,-3.51292,-2.45368,25.2028
3045,-3.41586,-2.53277,24.7892
3046,-3.33607,-2.62218,24.3844
3047,-3.27286,-2.72144,23.9889
3048,-3.22557,-2.83024,23.6032
3049,-3.1936,-2.94846,23.2275
3050,-3.17637,-3.07613,22.8625
3051,-3.17339,-3.21338,22.5086
3052,-3.18424,-3.36049,22.1663
3053,-3.20854,-3.51783,21.8362
3054,-3.24601,-3.68584,21.5188
3055,-3.29644,-3.86506,21.2149
3056,-3.3597,-4.05607,20.9253
3057,-3.43571,-4.25953,20.6508
3058,-3.52448,-4.47611,20.3923
3059,-3.62607,-4.70651,20.151
3060,-3.74062,-4.95144,19.928
3061,-3.8683,-5.21159,19.7248
3062,-4.00936,-5.48764,19.5428
3063,-4.16405,-5.78019,19.3837
3064,-4.33269,-6.08977,19.2495
3065,-4.51558,-6.41677,19.1422
3066,-4.71303,-6.76145,19.0641
3067,-4.92535,-7.12382,19.0178
3068,-5.1528,-7.50365,19.0061
3069,-5.39557,-7.90037,19.0319
3070,-5.65378,-8.313,19.0985
3071,-5.92739,-8.74007,19.2091
3072,-6.21622,-9.17955,19.3674
3073,-6.51988,-9.6287,19.5769
3074,-6.83772,-10.084,19.841
3075,-7.16877,-10.5412,20.1633
3076,-7.51169,-10.9949,20.5468
3077,-7.86474,-11.4387,20.994
3078,-8.22566,-11.8655,21.5067
3079,-8.59168,-12.2667,22.0858
3080,-8.95944,-12.6332,22.7307
3081,-9.325,-12.9548,23.4393
3082,-9.68378,-13.2211,24.2075
3083,-10.0307,-13.4213,25.0291
3084,-10.36,-13.5453,25.8956
3085,-10.6656,-13.5836,26.7958
3086,-10.9414,-13.5282,27.7165
3087,-11.1809,-13.3736,28.642
3088,-11.3779,-13.1167,29.5554
3089,-11.5269,-12.758,30.4385
3090,-11.6227,-12.3013,31.273
3091,-11.6615,-11.7542,32.0414
3092,-11.6406,-11.1278,32.7279
3093,-11.5588,-10.4361,33.3191
3094,-11.4164,-9.69519,33.8049
3095,-11.2154,-8.92274,34.1791
3096,-10.9593,-8.13665,34.439
3097,-10.6527,-7.35425,34.5859
3098,-10.3017,-6.59137,34.6245
3099,-9.91302,-5.86172,34.5618
3100,-9.49395,-5.17643,34.4075
3101,-9.05204,-4.54385,34.1722
3102,-8.59477,-3.96956,33.8671
3103,-8.12931,-3.45654,33.5035
3104,-7.66234,-3.00553,33.0924
3105,-7.19983,-2.61539,32.6436
3106,-6.74706,-2.28349,32.166
3107,-6.30847,-2.00619,31.6675
3108,-5.88769,-1.77912,31.1544
3109,-5.48758,-1.59755,30.6324
3110,-5.11028,-1.45664,30.1058
3111,-4.75724,-1.35163,29.5781
3112,-4.42936,-1.278,29.0521
3113,-4.12702,-1.23154,28.5298
3114,-3.85019,-1.20844,28.013
3115,-3.5985,-1.20531,27.5027
3116,-3.3713,-1.21921,26.9999
3117,-3.16777,-1.24758,26.5051
3118,-2.98692,-1.28832,26.0188
3119,-2.82768,-1.33964,25.5414
3120,-2.68894,-1.40015,25.073
3121,-2.56955,-1.46873,24.6138
3122,-2.46841,-1.54456,24.164
3123,-2.38443,-1.62706,23.7235
3124,-2.31661,-1.71587,23.2926
3125,-2.26398,-1.81082,22.8714
3126,-2.2257,-1.9119,22.4598
3127,-2.20098,-2.01927,22.0581
3128,-2.18915,-2.13319,21.6664
3129,-2.18961,-2.25405,21.2849
3130,-2.20189,-2.38235,20.9138
3131,-2.22559,-2.51867,20.5534
3132,-2.26042,-2.66368,20.2039
3133,-2.30619,-2.81811,19.8658
3134,-2.36279,-2.98278,19.5394
3135,-2.4302,-3.15857,19.2253
3136,-2.5085,-3.34641,18.9241
3137,-2.59785,-3.54732,18.6365
3138,-2.69849,-3.76232,18.3633
3139,-2.81074,-3.99253,18.1054
3140,-2.93499,-4.23908,17.8639
3141,-3.07172,-4.50313,17.6401
3142,-3.22146,-4.78587,17.4355
3143,-3.38481,-5.08847,17.2516
3144,-3.56242,-5.4121,17.0906
3145,-3.75499,-5.75787,16.9544
3146,-3.96324,-6.12679,16.8457
3147,-4.18795,-6.51974,16.7672
3148,-4.42985,-6.93743,16.7222
3149,-4.6897,-7.38026,16.7142
3150,-4.96819,-7.84832,16.7473
3151,-5.26592,-8.34119,16.8257
3152,-5.58338,-8.85791,16.9544
3153,-5.92089,-9.39676,17.1385
3154,-6.27853,-9.95514,17.3835
3155,-6.65608,-10.5294,17.6951
3156,-7.05291,-11.1145,18.0793
3157,-7.46794,-11.7041,18.5416
3158,-7.89947,-12.2901,19.0874
3159,-8.34515,-12.8628,19.7212
3160,-8.8018,-13.4104,20.4462
3161,-9.26536,-13.9195,21.2642
3162,-9.73078,-14.3749,22.1744
3163,-10.192,-14.7601,23.173
3164,-10.6419,-15.0578,24.2531
3165,-11.0723,-15.2508,25.4034
3166,-11.4745,-15.3227,26.6083
3167,-11.8387,-15.2595,27.8481
3168,-12.1553,-15.0507,29.0989
3169,-12.4146,-14.6903,30.3336
3170,-12.6076,-14.1785,31.5231
3171,-12.7264,-13.5217,32.6381
3172,-12.7649,-12.733,33.6504
3173,-12.7191,-11.8319,34.5353
3174,-12.5874,-10.8428,35.2732
3175,-12.371,-9.79377,35.8507
3176,-12.0737,-8.71445,36.2614
3177,-11.7016,-7.63407,36.5058
3178,-11.2632,-6.57958,36.591
3179,-10.7684,-5.57423,36.5292
3180,-10.2282,-4.63651,36.3362
3181,-9.65394,-3.7798,36.0305
3182,-9.05709,-3.01233,35.6312
3183,-8.44848,-2.33771,35.157
3184,-7.83808,-1.75556,34.6254
3185,-7.23471,-1.26238,34.052
3186,-6.6459,-0.852396,33.4501
3187,-6.07785,-0.518321,32.8306
3188,-5.5354,-0.252061,32.2024
3189,-5.02219,-0.0452459,31.5724
3190,-4.54067,0.110356,30.9455
3191,-4.09232,0.222549,30.3255
3192,-3.67777,0.298524,29.715
3193,-3.29693,0.344755,29.1154
3194,-2.94913,0.366955,28.5278
3195,-2.63328,0.370079,27.9527
3196,-2.34794,0.35836,27.3902
3197,-2.09143,0.33536,26.8402
3198,-1.86195,0.304032,26.3025
3199,-1.6576,0.266787,25.7767
3200,-1.47644,0.225563,25.2625
3201,-1.31657,0.181887,24.7594
3202,-1.17614,0.136936,24.2672
3203,-1.05338,0.0915918,23.7854
3204,-0.946606,0.046488,23.3137
3205,-0.854257,0.00205446,22.8519
3206,-0.774881,-0.0414464,22.3995
3207,-0.707147,-0.0838877,21.9564
3208,-0.649846,-0.125252,21.5224
3209,-0.601884,-0.165607,21.0971
3210,-0.562283,-0.205089,20.6804
3211,-0.530173,-0.243889,20.2721
3212,-0.504787,-0.282236,19.8721
3213,-0.485455,-0.320394,19.48
3214,-0.471596,-0.358649,19.0959
3215,-0.462714,-0.397308,18.7195
3216,-0.458388,-0.436696,18.3508
3217,-0.458271,-0.477151,17.9895
3218,-0.46208,-0.519023,17.6355
3219,-0.469595,-0.562679,17.2888
3220,-0.480651,-0.608497,16.9492
3221,-0.495136,-0.656875,16.6167
3222,-0.512986,-0.708227,16.291
3223,-0.534186,-0.762991,15.9723
3224,-0.558764,-0.821627,15.6603
3225,-0.586789,-0.884627,15.355
3226,-0.618375,-0.952514,15.0564
3227,-0.653675,-1.02585,14.7645
3228,-0.692882,-1.10524,14.4793
3229,-0.736232,-1.19134,14.2007
3230,-0.784003,-1.28485,13.9288
3231,-0.836516,-1.38654,13.6637
3232,-0.894139,-1.49726,13.4055
3233,-0.957287,-1.61791,13.1543
3234,-1.02643,-1.74948,12.9104
3235,-1.10208,-1.89306,12.6739
3236,-1.18483,-2.04984,12.4453
3237,-1.27531,-2.22111,12.2248
3238,-1.37423,-2.40827,12.0131
3239,-1.48239,-2.61287,11.8107
3240,-1.60063,-2.83657,11.6184
3241,-1.72991,-3.08118,11.4371
3242,-1.87125,-3.34867,11.2679
3243,-2.02578,-3.64114,11.1122
3244,-2.19474,-3.96085,10.9716
3245,-2.37947,-4.31021,10.8479
3246,-2.58139,-4.69177,10.7436
3247,-2.80208,-5.10818,10.6614
3248,-3.04319,-5.56221,10.6046
3249,-3.30649,-6.05661,10.5772
3250,-3.59385,-6.59414,10.5837
3251,-3.9072,-7.17739,10.6298
3252,-4.24855,-7.80868,10.7217
3253,-4.61989,-8.48989,10.8671
3254,-5.02319,-9.22217,11.0746
3255,-5.46027,-10.0057,11.3542
3256,-5.93276,-10.8392,11.7171
3257,-6.4419,-11.7195,12.176
3258,-6.98842,-12.6412,12.7448
3259,-7.5723,-13.5954,13.4381
3260,-8.19251,-14.5697,14.2713
3261,-8.84671,-15.5469,15.2594
3262,-9.5309,-16.5046,16.4159
3263,-10.2391,-17.4146,17.7518
3264,-10.9628,-18.2426,19.2731
3265,-11.6908,-18.9491,20.979
3266,-12.4092,-19.4901,22.8593
3267,-13.1008,-19.8198,24.8923
3268,-13.746,-19.8939,27.0426
3269,-14.3229,-19.6738,29.2611
3270,-14.8085,-19.1324,31.4852
3271,-15.1803,-18.2584,33.6428
3272,-15.4178,-17.0607,35.6571
3273,-15.5041,-15.57,37.4536
3274,-15.4283,-13.8383,38.9678
3275,-15.1859,-11.934,40.1524
3276,-14.7802,-9.93584,40.9817
3277,-14.2217,-7.92427,41.4534
3278,-13.5274,-5.97391,41.5874
3279,-12.719,-4.14698,41.4209
3280,-11.8216,-2.48936,41.003
3281,-10.8613,-1.02948,40.3876
3282,-9.8635,0.220608,39.6284
3283,-8.85186,1.26252,38.7742
3284,-7.84696,2.10806,37.8664
3285,-6.86599,2.77574,36.9383
3286,-5.92255,3.28765,36.0147
3287,-5.02677,3.66709,35.113
3288,-4.18561,3.93677,34.2443
3289,-3.40328,4.11775,33.415
3290,-2.6817,4.22886,32.6278
3291,-2.02092,4.28641,31.8829
3292,-1.41957,4.30429,31.1786
3293,-0.875186,4.29407,30.5126
3294,-0.384546,4.26525,29.8819
3295,0.0560788,4.22554,29.2835
3296,0.450723,4.18113,28.7143
3297,0.803561,4.13692,28.1717
3298,1.11878,4.09675,27.6532
3299,1.40051,4.06361,27.1566
3300,1.6527,4.03976,26.6802
3301,1.87914,4.02693,26.2225
3302,2.0834,4.02639,25.7823
3303,2.26881,4.03907,25.3587
3304,2.43845,4.06565,24.951
3305,2.59516,4.10659,24.5588
3306,2.74156,4.16222,24.1818
3307,2.88005,4.23276,23.8198
3308,3.0128,4.31839,23.4728
3309,3.1418,4.41922,23.1411
3310,3.26886,4.53535,22.825
3311,3.39562,4.66687,22.5248
3312,3.52358,4.81388,22.2411
3313,3.65411,4.97646,21.9746
3314,3.78845,5.15473,21.7261
